in s,C1 in V
4.587120E-02,3.0223312E+00
4.595400E-02,3.0226364E+00
4.603680E-02,3.0224075E+00
4.611960E-02,3.0226364E+00
4.620240E-02,3.0226364E+00
4.628520E-02,3.0228653E+00
4.636800E-02,3.0221786E+00
4.645080E-02,3.0222549E+00
4.653360E-02,3.0227127E+00
4.661640E-02,3.0224075E+00
4.669920E-02,3.0224838E+00
4.678200E-02,3.0225601E+00
4.686480E-02,3.0222549E+00
4.694760E-02,3.0221786E+00
4.703040E-02,3.0224075E+00
4.711320E-02,3.0224838E+00
4.719600E-02,3.0225601E+00
4.727880E-02,3.0230179E+00
4.736160E-02,3.0228653E+00
4.744440E-02,3.0224075E+00
4.752720E-02,3.0224838E+00
4.761000E-02,3.0226364E+00
4.769280E-02,3.0225601E+00
4.777560E-02,3.0227127E+00
4.785840E-02,3.0226364E+00
4.794120E-02,3.0226364E+00
4.802400E-02,3.0227890E+00
4.810680E-02,3.0225601E+00
4.818960E-02,3.0230179E+00
4.827240E-02,3.0230942E+00
4.835520E-02,3.0230179E+00
4.843800E-02,3.0233994E+00
4.852080E-02,3.0227890E+00
4.860360E-02,3.0228653E+00
4.868640E-02,3.0228653E+00
4.876920E-02,3.0230942E+00
4.885200E-02,3.0229416E+00
4.893480E-02,3.0235519E+00
4.901760E-02,3.0234756E+00
4.910040E-02,3.0242386E+00
4.918320E-02,3.0237808E+00
4.926600E-02,3.0237808E+00
4.934880E-02,3.0234756E+00
4.943160E-02,3.0234756E+00
4.951440E-02,3.0227890E+00
4.959720E-02,3.0233994E+00
4.968000E-02,3.0229416E+00
4.976280E-02,3.0230942E+00
4.984560E-02,3.0230942E+00
4.992840E-02,3.0232468E+00
5.001120E-02,3.0231705E+00
5.009400E-02,3.0229416E+00
5.017680E-02,3.0223312E+00
5.025960E-02,3.0222549E+00
5.034240E-02,3.0229416E+00
5.042520E-02,3.0230942E+00
5.050800E-02,3.0233231E+00
5.059080E-02,3.0229416E+00
5.067360E-02,3.0221786E+00
5.075640E-02,3.0224838E+00
5.083920E-02,3.0224838E+00
5.092200E-02,3.0225601E+00
5.100480E-02,3.0229416E+00
5.108760E-02,3.0229416E+00
5.117040E-02,3.0228653E+00
5.125320E-02,3.0226364E+00
5.133600E-02,3.0227127E+00
5.141880E-02,3.0227890E+00
5.150160E-02,3.0233231E+00
5.158440E-02,3.0231705E+00
5.166720E-02,3.0234756E+00
5.175000E-02,3.0233231E+00
5.183280E-02,3.0230942E+00
5.191560E-02,3.0230179E+00
5.199840E-02,3.0234756E+00
5.208120E-02,3.0232468E+00
5.216400E-02,3.0234756E+00
5.224680E-02,3.0237808E+00
5.232960E-02,3.0230942E+00
5.241240E-02,3.0232468E+00
5.249520E-02,3.0232468E+00
5.257800E-02,3.0230179E+00
5.266080E-02,3.0224838E+00
5.274360E-02,3.0224075E+00
5.282640E-02,3.0225601E+00
5.290920E-02,3.0228653E+00
5.299200E-02,3.0227890E+00
5.307480E-02,3.0229416E+00
5.315760E-02,3.0224075E+00
5.324040E-02,3.0223312E+00
5.332320E-02,3.0221786E+00
5.340600E-02,3.0223312E+00
5.348880E-02,3.0228653E+00
5.357160E-02,3.0229416E+00
5.365440E-02,3.0231705E+00
5.373720E-02,3.0233231E+00
5.382000E-02,3.0232468E+00
5.390280E-02,3.0226364E+00
5.398560E-02,3.0229416E+00
5.406840E-02,3.0234756E+00
5.415120E-02,3.0237045E+00
5.423400E-02,3.0234756E+00
5.431680E-02,3.0236282E+00
5.439960E-02,3.0234756E+00
5.448240E-02,3.0234756E+00
5.456520E-02,3.0230942E+00
5.464800E-02,3.0228653E+00
5.473080E-02,3.0228653E+00
5.481360E-02,3.0230942E+00
5.489640E-02,3.0233231E+00
5.497920E-02,3.0232468E+00
5.506200E-02,3.0234756E+00
5.514480E-02,3.0236282E+00
5.522760E-02,3.0230942E+00
5.531040E-02,3.0230179E+00
5.539320E-02,3.0231705E+00
5.547600E-02,3.0230942E+00
5.555880E-02,3.0227890E+00
5.564160E-02,3.0231705E+00
5.572440E-02,3.0235519E+00
5.580720E-02,3.0240097E+00
5.589000E-02,3.0236282E+00
5.597280E-02,3.0239334E+00
5.605560E-02,3.0238571E+00
5.613840E-02,3.0237808E+00
5.622120E-02,3.0233231E+00
5.630400E-02,3.0232468E+00
5.638680E-02,3.0231705E+00
5.646960E-02,3.0232468E+00
5.655240E-02,3.0233231E+00
5.663520E-02,3.0230179E+00
5.671800E-02,3.0232468E+00
5.680080E-02,3.0232468E+00
5.688360E-02,3.0239334E+00
5.696640E-02,3.0234756E+00
5.704920E-02,3.0235519E+00
5.713200E-02,3.0236282E+00
5.721480E-02,3.0238571E+00
5.729760E-02,3.0234756E+00
5.738040E-02,3.0233994E+00
5.746320E-02,3.0240860E+00
5.754600E-02,3.0242386E+00
5.762880E-02,3.0243149E+00
5.771160E-02,3.0237808E+00
5.779440E-02,3.0239334E+00
5.787720E-02,3.0243149E+00
5.796000E-02,3.0237808E+00
5.804280E-02,3.0239334E+00
5.812560E-02,3.0237045E+00
5.820840E-02,3.0233994E+00
5.829120E-02,3.0228653E+00
5.837400E-02,3.0229416E+00
5.845680E-02,3.0232468E+00
5.853960E-02,3.0239334E+00
5.862240E-02,3.0235519E+00
5.870520E-02,3.0233994E+00
5.878800E-02,3.0233231E+00
5.887080E-02,3.0238571E+00
5.895360E-02,3.0237808E+00
5.903640E-02,3.0237045E+00
5.911920E-02,3.0231705E+00
5.920200E-02,3.0235519E+00
5.928480E-02,3.0232468E+00
5.936760E-02,3.0235519E+00
5.945040E-02,3.0237808E+00
5.953320E-02,3.0236282E+00
5.961600E-02,3.0236282E+00
5.969880E-02,3.0233231E+00
5.978160E-02,3.0233231E+00
5.986440E-02,3.0234756E+00
5.994720E-02,3.0234756E+00
6.003000E-02,3.0233231E+00
6.011280E-02,3.0229416E+00
6.019560E-02,3.0233994E+00
6.027840E-02,3.0237045E+00
6.036120E-02,3.0234756E+00
6.044400E-02,3.0236282E+00
6.052680E-02,3.0235519E+00
6.060960E-02,3.0237045E+00
6.069240E-02,3.0237808E+00
6.077520E-02,3.0233994E+00
6.085800E-02,3.0233994E+00
6.094080E-02,3.0238571E+00
6.102360E-02,3.0239334E+00
6.110640E-02,3.0238571E+00
6.118920E-02,3.0230179E+00
6.127200E-02,3.0235519E+00
6.135480E-02,3.0234756E+00
6.143760E-02,3.0233231E+00
6.152040E-02,3.0239334E+00
6.160320E-02,3.0236282E+00
6.168600E-02,3.0234756E+00
6.176880E-02,3.0233994E+00
6.185160E-02,3.0233994E+00
6.193440E-02,3.0236282E+00
6.201720E-02,3.0237045E+00
6.210000E-02,3.0234756E+00
6.218280E-02,3.0237045E+00
6.226560E-02,3.0238571E+00
6.234840E-02,3.0241623E+00
6.243120E-02,3.0242386E+00
6.251400E-02,3.0239334E+00
6.259680E-02,3.0242386E+00
6.267960E-02,3.0237045E+00
6.276240E-02,3.0234756E+00
6.284520E-02,3.0232468E+00
6.292800E-02,3.0231705E+00
6.301080E-02,3.0234756E+00
6.309360E-02,3.0238571E+00
6.317640E-02,3.0240097E+00
6.325920E-02,3.0237045E+00
6.334200E-02,3.0243149E+00
6.342480E-02,3.0240860E+00
6.350760E-02,3.0234756E+00
6.359040E-02,3.0234756E+00
6.367320E-02,3.0231705E+00
6.375600E-02,3.0239334E+00
6.383880E-02,3.0233994E+00
6.392160E-02,3.0229416E+00
6.400440E-02,3.0230942E+00
6.408720E-02,3.0233231E+00
6.417000E-02,3.0234756E+00
6.425280E-02,3.0236282E+00
6.433560E-02,3.0236282E+00
6.441840E-02,3.0233231E+00
6.450120E-02,3.0233231E+00
6.458400E-02,3.0229416E+00
6.466680E-02,3.0232468E+00
6.474960E-02,3.0232468E+00
6.483240E-02,3.0233994E+00
6.491520E-02,3.0238571E+00
6.499800E-02,3.0239334E+00
6.508080E-02,3.0239334E+00
6.516360E-02,3.0238571E+00
6.524640E-02,3.0240860E+00
6.532920E-02,3.0240097E+00
6.541200E-02,3.0240860E+00
6.549480E-02,3.0238571E+00
6.557760E-02,3.0234756E+00
6.566040E-02,3.0239334E+00
6.574320E-02,3.0239334E+00
6.582600E-02,3.0243912E+00
6.590880E-02,3.0241623E+00
6.599160E-02,3.0235519E+00
6.607440E-02,3.0234756E+00
6.615720E-02,3.0236282E+00
6.624000E-02,3.0238571E+00
6.632280E-02,3.0237045E+00
6.640560E-02,3.0240097E+00
6.648840E-02,3.0237808E+00
6.657120E-02,3.0229416E+00
6.665400E-02,3.0229416E+00
6.673680E-02,3.0231705E+00
6.681960E-02,3.0230942E+00
6.690240E-02,3.0233231E+00
6.698520E-02,3.0237808E+00
6.706800E-02,3.0240860E+00
6.715080E-02,3.0239334E+00
6.723360E-02,3.0242386E+00
6.731640E-02,3.0241623E+00
6.739920E-02,3.0243149E+00
6.748200E-02,3.0239334E+00
6.756480E-02,3.0239334E+00
6.764760E-02,3.0242386E+00
6.773040E-02,3.0243149E+00
6.781320E-02,3.0241623E+00
6.789600E-02,3.0238571E+00
6.797880E-02,3.0238571E+00
6.806160E-02,3.0239334E+00
6.814440E-02,3.0235519E+00
6.822720E-02,3.0236282E+00
6.831000E-02,3.0239334E+00
6.839280E-02,3.0239334E+00
6.847560E-02,3.0235519E+00
6.855840E-02,3.0237808E+00
6.864120E-02,3.0237808E+00
6.872400E-02,3.0233994E+00
6.880680E-02,3.0234756E+00
6.888960E-02,3.0228653E+00
6.897240E-02,3.0233231E+00
6.905520E-02,3.0230942E+00
6.913800E-02,3.0230942E+00
6.922080E-02,3.0228653E+00
6.930360E-02,3.0230179E+00
6.938640E-02,3.0233994E+00
6.946920E-02,3.0229416E+00
6.955200E-02,3.0228653E+00
6.963480E-02,3.0233994E+00
6.971760E-02,3.0231705E+00
6.980040E-02,3.0230179E+00
6.988320E-02,3.0230942E+00
6.996600E-02,3.0233994E+00
7.004880E-02,3.0234756E+00
7.013160E-02,3.0232468E+00
7.021440E-02,3.0238571E+00
7.029720E-02,3.0231705E+00
7.038000E-02,3.0228653E+00
7.046280E-02,3.0235519E+00
7.054560E-02,3.0233231E+00
7.062840E-02,3.0233994E+00
7.071120E-02,3.0236282E+00
7.079400E-02,3.0235519E+00
7.087680E-02,3.0233231E+00
7.095960E-02,3.0229416E+00
7.104240E-02,3.0227127E+00
7.112520E-02,3.0227890E+00
7.120800E-02,3.0227127E+00
7.129080E-02,3.0224838E+00
7.137360E-02,3.0223312E+00
7.145640E-02,3.0224838E+00
7.153920E-02,3.0224075E+00
7.162200E-02,3.0224075E+00
7.170480E-02,3.0227890E+00
7.178760E-02,3.0227890E+00
7.187040E-02,3.0224838E+00
7.195320E-02,3.0226364E+00
7.203600E-02,3.0224838E+00
7.211880E-02,3.0224838E+00
7.220160E-02,3.0231705E+00
7.228440E-02,3.0235519E+00
7.236720E-02,3.0235519E+00
7.245000E-02,3.0237808E+00
7.253280E-02,3.0240097E+00
7.261560E-02,3.0239334E+00
7.269840E-02,3.0237045E+00
7.278120E-02,3.0237045E+00
7.286400E-02,3.0235519E+00
7.294680E-02,3.0233994E+00
7.302960E-02,3.0236282E+00
7.311240E-02,3.0238571E+00
7.319520E-02,3.0231705E+00
7.327800E-02,3.0232468E+00
7.336080E-02,3.0233231E+00
7.344360E-02,3.0234756E+00
7.352640E-02,3.0230179E+00
7.360920E-02,3.0230179E+00
7.369200E-02,3.0227890E+00
7.377480E-02,3.0225601E+00
7.385760E-02,3.0227890E+00
7.394040E-02,3.0232468E+00
7.402320E-02,3.0232468E+00
7.410600E-02,3.0233231E+00
7.418880E-02,3.0227890E+00
7.427160E-02,3.0225601E+00
7.435440E-02,3.0224838E+00
7.443720E-02,3.0227890E+00
7.452000E-02,3.0233994E+00
7.460280E-02,3.0230179E+00
7.468560E-02,3.0233994E+00
7.476840E-02,3.0232468E+00
7.485120E-02,3.0234756E+00
7.493400E-02,3.0230179E+00
7.501680E-02,3.0228653E+00
7.509960E-02,3.0230942E+00
7.518240E-02,3.0235519E+00
7.526520E-02,3.0239334E+00
7.534800E-02,3.0235519E+00
7.543080E-02,3.0234756E+00
7.551360E-02,3.0232468E+00
7.559640E-02,3.0232468E+00
7.567920E-02,3.0230942E+00
7.576200E-02,3.0227127E+00
7.584480E-02,3.0224075E+00
7.592760E-02,3.0224075E+00
7.601040E-02,3.0227127E+00
7.609320E-02,3.0224075E+00
7.617600E-02,3.0225601E+00
7.625880E-02,3.0221786E+00
7.634160E-02,3.0227127E+00
7.642440E-02,3.0220261E+00
7.650720E-02,3.0223312E+00
7.659000E-02,3.0223312E+00
7.667280E-02,3.0224838E+00
7.675560E-02,3.0228653E+00
7.683840E-02,3.0226364E+00
7.692120E-02,3.0225601E+00
7.700400E-02,3.0224075E+00
7.708680E-02,3.0227127E+00
7.716960E-02,3.0227890E+00
7.725240E-02,3.0233994E+00
7.733520E-02,3.0230942E+00
7.741800E-02,3.0227890E+00
7.750080E-02,3.0227890E+00
7.758360E-02,3.0228653E+00
7.766640E-02,3.0221786E+00
7.774920E-02,3.0224838E+00
7.783200E-02,3.0230179E+00
7.791480E-02,3.0224838E+00
7.799760E-02,3.0222549E+00
7.808040E-02,3.0228653E+00
7.816320E-02,3.0229416E+00
7.824600E-02,3.0232468E+00
7.832880E-02,3.0229416E+00
7.841160E-02,3.0230179E+00
7.849440E-02,3.0233231E+00
7.857720E-02,3.0230942E+00
7.866000E-02,3.0231705E+00
7.874280E-02,3.0230942E+00
7.882560E-02,3.0233994E+00
7.890840E-02,3.0236282E+00
7.899120E-02,3.0240097E+00
7.907400E-02,3.0237808E+00
7.915680E-02,3.0232468E+00
7.923960E-02,3.0231705E+00
7.932240E-02,3.0229416E+00
7.940520E-02,3.0228653E+00
7.948800E-02,3.0224075E+00
7.957080E-02,3.0229416E+00
7.965360E-02,3.0234756E+00
7.973640E-02,3.0233231E+00
7.981920E-02,3.0233994E+00
7.990200E-02,3.0228653E+00
7.998480E-02,3.0230179E+00
8.006760E-02,3.0235519E+00
8.015040E-02,3.0227890E+00
8.023320E-02,3.0228653E+00
8.031600E-02,3.0228653E+00
8.039880E-02,3.0225601E+00
8.048160E-02,3.0224838E+00
8.056440E-02,3.0223312E+00
8.064720E-02,3.0225601E+00
8.073000E-02,3.0224075E+00
8.081280E-02,3.0233231E+00
8.089560E-02,3.0230179E+00
8.097840E-02,3.0229416E+00
8.106120E-02,3.0230942E+00
8.114400E-02,3.0222549E+00
8.122680E-02,3.0229416E+00
8.130960E-02,3.0232468E+00
8.139240E-02,3.0229416E+00
8.147520E-02,3.0227127E+00
8.155800E-02,3.0225601E+00
8.164080E-02,3.0231705E+00
8.172360E-02,3.0235519E+00
8.180640E-02,3.0233994E+00
8.188920E-02,3.0233231E+00
8.197200E-02,3.0230179E+00
8.205480E-02,3.0229416E+00
8.213760E-02,3.0226364E+00
8.222040E-02,3.0227890E+00
8.230320E-02,3.0230179E+00
8.238600E-02,3.0226364E+00
8.246880E-02,3.0223312E+00
8.255160E-02,3.0222549E+00
8.263440E-02,3.0224075E+00
8.271720E-02,3.0218735E+00
8.280000E-02,3.0220261E+00
8.288280E-02,3.0217209E+00
8.296560E-02,3.0214920E+00
8.304840E-02,3.0224075E+00
8.313120E-02,3.0220261E+00
8.321400E-02,3.0222549E+00
8.329680E-02,3.0221786E+00
8.337960E-02,3.0226364E+00
8.346240E-02,3.0228653E+00
8.354520E-02,3.0229416E+00
8.362800E-02,3.0227127E+00
8.371080E-02,3.0225601E+00
8.379360E-02,3.0224838E+00
8.387640E-02,3.0228653E+00
8.395920E-02,3.0228653E+00
8.404200E-02,3.0224838E+00
8.412480E-02,3.0227127E+00
8.420760E-02,3.0230179E+00
8.429040E-02,3.0233231E+00
8.437320E-02,3.0227127E+00
8.445600E-02,3.0231705E+00
8.453880E-02,3.0227890E+00
8.462160E-02,3.0229416E+00
8.470440E-02,3.0228653E+00
8.478720E-02,3.0224838E+00
8.487000E-02,3.0221024E+00
8.495280E-02,3.0222549E+00
8.503560E-02,3.0223312E+00
8.511840E-02,3.0221024E+00
8.520120E-02,3.0222549E+00
8.528400E-02,3.0230179E+00
8.536680E-02,3.0227127E+00
8.544960E-02,3.0224838E+00
8.553240E-02,3.0225601E+00
8.561520E-02,3.0224075E+00
8.569800E-02,3.0224838E+00
8.578080E-02,3.0228653E+00
8.586360E-02,3.0233231E+00
8.594640E-02,3.0228653E+00
8.602920E-02,3.0231705E+00
8.611200E-02,3.0226364E+00
8.619480E-02,3.0227890E+00
8.627760E-02,3.0227890E+00
8.636040E-02,3.0230179E+00
8.644320E-02,3.0228653E+00
8.652600E-02,3.0226364E+00
8.660880E-02,3.0229416E+00
8.669160E-02,3.0229416E+00
8.677440E-02,3.0228653E+00
8.685720E-02,3.0227890E+00
8.694000E-02,3.0228653E+00
8.702280E-02,3.0228653E+00
8.710560E-02,3.0235519E+00
8.718840E-02,3.0237808E+00
8.727120E-02,3.0237808E+00
8.735400E-02,3.0237045E+00
8.743680E-02,3.0230179E+00
8.751960E-02,3.0232468E+00
8.760240E-02,3.0223312E+00
8.768520E-02,3.0225601E+00
8.776800E-02,3.0233231E+00
8.785080E-02,3.0229416E+00
8.793360E-02,3.0230942E+00
8.801640E-02,3.0229416E+00
8.809920E-02,3.0232468E+00
8.818200E-02,3.0233231E+00
8.826480E-02,3.0227127E+00
8.834760E-02,3.0227127E+00
8.843040E-02,3.0234756E+00
8.851320E-02,3.0236282E+00
8.859600E-02,3.0235519E+00
8.867880E-02,3.0237808E+00
8.876160E-02,3.0242386E+00
8.884440E-02,3.0240097E+00
8.892720E-02,3.0239334E+00
8.901000E-02,3.0237808E+00
8.909280E-02,3.0233994E+00
8.917560E-02,3.0237045E+00
8.925840E-02,3.0235519E+00
8.934120E-02,3.0230179E+00
8.942400E-02,3.0228653E+00
8.950680E-02,3.0234756E+00
8.958960E-02,3.0231705E+00
8.967240E-02,3.0233231E+00
8.975520E-02,3.0231705E+00
8.983800E-02,3.0229416E+00
8.992080E-02,3.0230942E+00
9.000360E-02,3.0233994E+00
9.008640E-02,3.0234756E+00
9.016920E-02,3.0234756E+00
9.025200E-02,3.0233994E+00
9.033480E-02,3.0230179E+00
9.041760E-02,3.0227890E+00
9.050040E-02,3.0233231E+00
9.058320E-02,3.0236282E+00
9.066600E-02,3.0236282E+00
9.074880E-02,3.0233994E+00
9.083160E-02,3.0236282E+00
9.091440E-02,3.0231705E+00
9.099720E-02,3.0230942E+00
9.108000E-02,3.0228653E+00
9.116280E-02,3.0232468E+00
9.124560E-02,3.0233994E+00
9.132840E-02,3.0239334E+00
9.141120E-02,3.0240860E+00
9.149400E-02,3.0240860E+00
9.157680E-02,3.0233994E+00
9.165960E-02,3.0234756E+00
9.174240E-02,3.0234756E+00
9.182520E-02,3.0233231E+00
9.190800E-02,3.0227890E+00
9.199080E-02,3.0230179E+00
9.207360E-02,3.0228653E+00
9.215640E-02,3.0231705E+00
9.223920E-02,3.0234756E+00
9.232200E-02,3.0237808E+00
9.240480E-02,3.0231705E+00
9.248760E-02,3.0232468E+00
9.257040E-02,3.0229416E+00
9.265320E-02,3.0224838E+00
9.273600E-02,3.0230179E+00
9.281880E-02,3.0227127E+00
9.290160E-02,3.0229416E+00
9.298440E-02,3.0233231E+00
9.306720E-02,3.0233994E+00
9.315000E-02,3.0225601E+00
9.323280E-02,3.0231705E+00
9.331560E-02,3.0236282E+00
9.339840E-02,3.0233994E+00
9.348120E-02,3.0234756E+00
9.356400E-02,3.0232468E+00
9.364680E-02,3.0237808E+00
9.372960E-02,3.0242386E+00
9.381240E-02,3.0238571E+00
9.389520E-02,3.0240097E+00
9.397800E-02,3.0234756E+00
9.406080E-02,3.0236282E+00
9.414360E-02,3.0240860E+00
9.422640E-02,3.0238571E+00
9.430920E-02,3.0243149E+00
9.439200E-02,3.0241623E+00
9.447480E-02,3.0240097E+00
9.455760E-02,3.0237045E+00
9.464040E-02,3.0237808E+00
9.472320E-02,3.0237045E+00
9.480600E-02,3.0237045E+00
9.488880E-02,3.0237045E+00
9.497160E-02,3.0237045E+00
9.505440E-02,3.0234756E+00
9.513720E-02,3.0232468E+00
9.522000E-02,3.0237045E+00
9.530280E-02,3.0235519E+00
9.538560E-02,3.0236282E+00
9.546840E-02,3.0236282E+00
9.555120E-02,3.0237045E+00
9.563400E-02,3.0238571E+00
9.571680E-02,3.0232468E+00
9.579960E-02,3.0232468E+00
9.588240E-02,3.0233994E+00
9.596520E-02,3.0234756E+00
9.604800E-02,3.0229416E+00
9.613080E-02,3.0229416E+00
9.621360E-02,3.0228653E+00
9.629640E-02,3.0230179E+00
9.637920E-02,3.0229416E+00
9.646200E-02,3.0226364E+00
9.654480E-02,3.0224838E+00
9.662760E-02,3.0227127E+00
9.671040E-02,3.0230179E+00
9.679320E-02,3.0223312E+00
9.687600E-02,3.0223312E+00
9.695880E-02,3.0225601E+00
9.704160E-02,3.0227127E+00
9.712440E-02,3.0230942E+00
9.720720E-02,3.0232468E+00
9.729000E-02,3.0227890E+00
9.737280E-02,3.0229416E+00
9.745560E-02,3.0226364E+00
9.753840E-02,3.0225601E+00
9.762120E-02,3.0230179E+00
9.770400E-02,3.0225601E+00
9.778680E-02,3.0226364E+00
9.786960E-02,3.0226364E+00
9.795240E-02,3.0223312E+00
9.803520E-02,3.0226364E+00
9.811800E-02,3.0219498E+00
9.820080E-02,3.0217209E+00
9.828360E-02,3.0222549E+00
9.836640E-02,3.0225601E+00
9.844920E-02,3.0224838E+00
9.853200E-02,3.0225601E+00
9.861480E-02,3.0226364E+00
9.869760E-02,3.0227127E+00
9.878040E-02,3.0224838E+00
9.886320E-02,3.0220261E+00
9.894600E-02,3.0216446E+00
9.902880E-02,3.0219498E+00
9.911160E-02,3.0221786E+00
9.919440E-02,3.0221786E+00
9.927720E-02,3.0224075E+00
9.936000E-02,3.0224838E+00
9.944280E-02,3.0224075E+00
9.952560E-02,3.0227127E+00
9.960840E-02,3.0221786E+00
9.969120E-02,3.0222549E+00
9.977400E-02,3.0215683E+00
9.985680E-02,3.0219498E+00
9.993960E-02,3.0221024E+00
1.000224E-01,8.7755585E-01
1.001052E-01,2.0851135E-02
1.001880E-01,1.2916565E-02
1.002708E-01,8.4915161E-03
1.003536E-01,5.1345825E-03
1.004364E-01,2.8457642E-03
1.005192E-01,1.0910034E-03
1.006020E-01,-2.8228760E-04
1.006848E-01,-1.2741089E-03
1.007676E-01,-1.9607544E-03
1.008504E-01,-2.5711060E-03
1.009332E-01,-3.4866333E-03
1.010160E-01,-3.1814575E-03
1.010988E-01,-3.7155151E-03
1.011816E-01,-4.1732788E-03
1.012644E-01,-4.8599243E-03
1.013472E-01,-5.0125122E-03
1.014300E-01,-4.4784546E-03
1.015128E-01,-5.0125122E-03
1.015956E-01,-4.4784546E-03
1.016784E-01,-4.4784546E-03
1.017612E-01,-4.4784546E-03
1.018440E-01,-4.8599243E-03
1.019268E-01,-4.7836304E-03
1.020096E-01,-4.3258667E-03
1.020924E-01,-4.7836304E-03
1.021752E-01,-4.9362183E-03
1.022580E-01,-4.7836304E-03
1.023408E-01,-5.0888062E-03
1.024236E-01,-5.2413940E-03
1.025064E-01,-5.2413940E-03
1.025892E-01,-4.7836304E-03
1.026720E-01,-5.0888062E-03
1.027548E-01,-5.3176880E-03
1.028376E-01,-5.5465698E-03
1.029204E-01,-5.9280396E-03
1.030032E-01,-5.5465698E-03
1.030860E-01,-5.4702759E-03
1.031688E-01,-5.2413940E-03
1.032516E-01,-5.3176880E-03
1.033344E-01,-4.8599243E-03
1.034172E-01,-5.6228638E-03
1.035000E-01,-5.5465698E-03
1.035828E-01,-5.5465698E-03
1.036656E-01,-5.2413940E-03
1.037484E-01,-4.9362183E-03
1.038312E-01,-5.3176880E-03
1.039140E-01,-5.6228638E-03
1.039968E-01,-5.3939819E-03
1.040796E-01,-5.0125122E-03
1.041624E-01,-5.1651001E-03
1.042452E-01,-5.0888062E-03
1.043280E-01,-4.7073364E-03
1.044108E-01,-4.6310425E-03
1.044936E-01,-4.7836304E-03
1.045764E-01,-4.9362183E-03
1.046592E-01,-5.2413940E-03
1.047420E-01,-4.9362183E-03
1.048248E-01,-5.3939819E-03
1.049076E-01,-4.7836304E-03
1.049904E-01,-4.9362183E-03
1.050732E-01,-4.7836304E-03
1.051560E-01,-5.2413940E-03
1.052388E-01,-5.4702759E-03
1.053216E-01,-5.0125122E-03
1.054044E-01,-4.9362183E-03
1.054872E-01,-4.6310425E-03
1.055700E-01,-5.0125122E-03
1.056528E-01,-5.3939819E-03
1.057356E-01,-5.4702759E-03
1.058184E-01,-4.9362183E-03
1.059012E-01,-4.7073364E-03
1.059840E-01,-4.8599243E-03
1.060668E-01,-4.9362183E-03
1.061496E-01,-5.0125122E-03
1.062324E-01,-5.0888062E-03
1.063152E-01,-5.0125122E-03
1.063980E-01,-5.3176880E-03
1.064808E-01,-5.4702759E-03
1.065636E-01,-5.0888062E-03
1.066464E-01,-4.8599243E-03
1.067292E-01,-4.8599243E-03
1.068120E-01,-4.5547485E-03
1.068948E-01,-4.0969849E-03
1.069776E-01,-4.0206909E-03
1.070604E-01,-4.7836304E-03
1.071432E-01,-4.2495728E-03
1.072260E-01,-3.9443970E-03
1.073088E-01,-4.4021606E-03
1.073916E-01,-4.3258667E-03
1.074744E-01,-4.0969849E-03
1.075572E-01,-3.7155151E-03
1.076400E-01,-3.3340454E-03
1.077228E-01,-3.3340454E-03
1.078056E-01,-3.7918091E-03
1.078884E-01,-3.6392212E-03
1.079712E-01,-3.7918091E-03
1.080540E-01,-3.7918091E-03
1.081368E-01,-3.5629272E-03
1.082196E-01,-3.6392212E-03
1.083024E-01,-3.2577515E-03
1.083852E-01,-3.4866333E-03
1.084680E-01,-3.7155151E-03
1.085508E-01,-4.7073364E-03
1.086336E-01,-4.3258667E-03
1.087164E-01,-4.3258667E-03
1.087992E-01,-3.9443970E-03
1.088820E-01,-4.2495728E-03
1.089648E-01,-4.2495728E-03
1.090476E-01,-4.0206909E-03
1.091304E-01,-3.7155151E-03
1.092132E-01,-3.7155151E-03
1.092960E-01,-3.6392212E-03
1.093788E-01,-3.3340454E-03
1.094616E-01,-3.4103394E-03
1.095444E-01,-3.6392212E-03
1.096272E-01,-3.6392212E-03
1.097100E-01,-3.7155151E-03
1.097928E-01,-3.9443970E-03
1.098756E-01,-4.4021606E-03
1.099584E-01,-3.7155151E-03
1.100412E-01,-4.0969849E-03
1.101240E-01,-4.4784546E-03
1.102068E-01,-4.7073364E-03
1.102896E-01,-5.0888062E-03
1.103724E-01,-5.5465698E-03
1.104552E-01,-4.8599243E-03
1.105380E-01,-4.1732788E-03
1.106208E-01,-3.7918091E-03
1.107036E-01,-4.4784546E-03
1.107864E-01,-4.4021606E-03
1.108692E-01,-3.7155151E-03
1.109520E-01,-4.0206909E-03
1.110348E-01,-4.0206909E-03
1.111176E-01,-3.9443970E-03
1.112004E-01,-3.7918091E-03
1.112832E-01,-4.4021606E-03
1.113660E-01,-4.3258667E-03
1.114488E-01,-4.6310425E-03
1.115316E-01,-5.0888062E-03
1.116144E-01,-5.0888062E-03
1.116972E-01,-5.3176880E-03
1.117800E-01,-4.8599243E-03
1.118628E-01,-4.4021606E-03
1.119456E-01,-3.9443970E-03
1.120284E-01,-3.4866333E-03
1.121112E-01,-4.0206909E-03
1.121940E-01,-3.9443970E-03
1.122768E-01,-4.3258667E-03
1.123596E-01,-3.8681030E-03
1.124424E-01,-3.6392212E-03
1.125252E-01,-3.3340454E-03
1.126080E-01,-3.5629272E-03
1.126908E-01,-3.8681030E-03
1.127736E-01,-3.9443970E-03
1.128564E-01,-3.4103394E-03
1.129392E-01,-3.3340454E-03
1.130220E-01,-3.6392212E-03
1.131048E-01,-3.5629272E-03
1.131876E-01,-3.4103394E-03
