in s,C1 in V
1.61502E-01,5.4726654E-01
1.61568E-01,5.4810577E-01
1.61634E-01,5.4886871E-01
1.61700E-01,5.5016571E-01
1.61766E-01,5.4978424E-01
1.61832E-01,5.4879242E-01
1.61898E-01,5.4802948E-01
1.61964E-01,5.4780060E-01
1.62030E-01,5.4787689E-01
1.62096E-01,5.4795319E-01
1.62162E-01,5.4757172E-01
1.62228E-01,5.4772430E-01
1.62294E-01,5.4833466E-01
1.62360E-01,5.4856354E-01
1.62426E-01,5.4909760E-01
1.62492E-01,5.4818207E-01
1.62558E-01,5.4802948E-01
1.62624E-01,5.4833466E-01
1.62690E-01,5.4833466E-01
1.62756E-01,5.4871613E-01
1.62822E-01,5.4780060E-01
1.62888E-01,5.4757172E-01
1.62954E-01,5.4757172E-01
1.63020E-01,5.4665619E-01
1.63086E-01,5.4772430E-01
1.63152E-01,5.4741913E-01
1.63218E-01,5.4780060E-01
1.63284E-01,5.4894501E-01
1.63350E-01,5.5001312E-01
1.63416E-01,5.5069977E-01
1.63482E-01,5.5062347E-01
1.63548E-01,5.5001312E-01
1.63614E-01,5.4810577E-01
1.63680E-01,5.4932648E-01
1.63746E-01,5.4932648E-01
1.63812E-01,5.4810577E-01
1.63878E-01,5.4825836E-01
1.63944E-01,5.4871613E-01
1.64010E-01,5.4764801E-01
1.64076E-01,5.4696136E-01
1.64142E-01,5.4871613E-01
1.64208E-01,5.4810577E-01
1.64274E-01,5.4863983E-01
1.64340E-01,5.4894501E-01
1.64406E-01,5.4932648E-01
1.64472E-01,5.4970795E-01
1.64538E-01,5.4993683E-01
1.64604E-01,5.4802948E-01
1.64670E-01,5.4665619E-01
1.64736E-01,5.4612213E-01
1.64802E-01,5.4909760E-01
1.64868E-01,5.4848724E-01
1.64934E-01,5.4780060E-01
1.65000E-01,5.4856354E-01
1.65066E-01,5.4719025E-01
1.65132E-01,5.4726654E-01
1.65198E-01,5.4772430E-01
1.65264E-01,5.4841095E-01
1.65330E-01,5.4734283E-01
1.65396E-01,5.4749542E-01
1.65462E-01,5.4734283E-01
1.65528E-01,5.4696136E-01
1.65594E-01,5.4932648E-01
1.65660E-01,5.4886871E-01
1.65726E-01,5.4848724E-01
1.65792E-01,5.4848724E-01
1.65858E-01,5.4787689E-01
1.65924E-01,5.4810577E-01
1.65990E-01,5.4818207E-01
1.66056E-01,5.4833466E-01
1.66122E-01,5.4757172E-01
1.66188E-01,5.4734283E-01
1.66254E-01,5.4818207E-01
1.66320E-01,5.4726654E-01
1.66386E-01,5.4818207E-01
1.66452E-01,5.4795319E-01
1.66518E-01,5.4772430E-01
1.66584E-01,5.4963165E-01
1.66650E-01,5.5031830E-01
1.66716E-01,5.4879242E-01
1.66782E-01,5.4795319E-01
1.66848E-01,5.4818207E-01
1.66914E-01,5.4963165E-01
1.66980E-01,5.4734283E-01
1.67046E-01,5.4749542E-01
1.67112E-01,5.4886871E-01
1.67178E-01,5.4871613E-01
1.67244E-01,5.4833466E-01
1.67310E-01,5.4818207E-01
1.67376E-01,5.4818207E-01
1.67442E-01,5.4749542E-01
1.67508E-01,5.4787689E-01
1.67574E-01,5.4833466E-01
1.67640E-01,5.4879242E-01
1.67706E-01,5.4978424E-01
1.67772E-01,5.4932648E-01
1.67838E-01,5.4925018E-01
1.67904E-01,5.4825836E-01
1.67970E-01,5.4833466E-01
1.68036E-01,5.4810577E-01
1.68102E-01,5.4772430E-01
1.68168E-01,5.4787689E-01
1.68234E-01,5.4787689E-01
1.68300E-01,5.4696136E-01
1.68366E-01,5.4726654E-01
1.68432E-01,5.4825836E-01
1.68498E-01,5.4909760E-01
1.68564E-01,5.4787689E-01
1.68630E-01,5.4657990E-01
1.68696E-01,5.4894501E-01
1.68762E-01,5.4856354E-01
1.68828E-01,5.4749542E-01
1.68894E-01,5.4757172E-01
1.68960E-01,5.4802948E-01
1.69026E-01,5.4917389E-01
1.69092E-01,5.4894501E-01
1.69158E-01,5.4780060E-01
1.69224E-01,5.4650360E-01
1.69290E-01,5.4657990E-01
1.69356E-01,5.4673248E-01
1.69422E-01,5.4886871E-01
1.69488E-01,5.4780060E-01
1.69554E-01,5.4734283E-01
1.69620E-01,5.4665619E-01
1.69686E-01,5.4764801E-01
1.69752E-01,5.4787689E-01
1.69818E-01,5.4818207E-01
1.69884E-01,5.4635101E-01
1.69950E-01,5.4650360E-01
1.70016E-01,5.4665619E-01
1.70082E-01,5.4802948E-01
1.70148E-01,5.4787689E-01
1.70214E-01,5.4726654E-01
1.70280E-01,5.4688507E-01
1.70346E-01,5.4665619E-01
1.70412E-01,5.4757172E-01
1.70478E-01,5.4871613E-01
1.70544E-01,5.4932648E-01
1.70610E-01,5.5092865E-01
1.70676E-01,5.4932648E-01
1.70742E-01,5.4787689E-01
1.70808E-01,5.4726654E-01
1.70874E-01,5.4841095E-01
1.70940E-01,5.4863983E-01
1.71006E-01,5.4863983E-01
1.71072E-01,5.4833466E-01
1.71138E-01,5.4894501E-01
1.71204E-01,5.4940277E-01
1.71270E-01,5.4925018E-01
1.71336E-01,5.4833466E-01
1.71402E-01,5.4879242E-01
1.71468E-01,5.4802948E-01
1.71534E-01,5.4711395E-01
1.71600E-01,5.4825836E-01
1.71666E-01,5.4863983E-01
1.71732E-01,5.4925018E-01
1.71798E-01,5.4909760E-01
1.71864E-01,5.4833466E-01
1.71930E-01,5.4802948E-01
1.71996E-01,5.4772430E-01
1.72062E-01,5.4810577E-01
1.72128E-01,5.4856354E-01
1.72194E-01,5.4741913E-01
1.72260E-01,5.4749542E-01
1.72326E-01,5.4917389E-01
1.72392E-01,5.4825836E-01
1.72458E-01,5.4802948E-01
1.72524E-01,5.4841095E-01
1.72590E-01,5.4841095E-01
1.72656E-01,5.4841095E-01
1.72722E-01,5.4848724E-01
1.72788E-01,5.4749542E-01
1.72854E-01,5.4757172E-01
1.72920E-01,5.4802948E-01
1.72986E-01,5.4795319E-01
1.73052E-01,5.4780060E-01
1.73118E-01,5.4802948E-01
1.73184E-01,5.4757172E-01
1.73250E-01,5.4696136E-01
1.73316E-01,5.4741913E-01
1.73382E-01,5.4818207E-01
1.73448E-01,5.4841095E-01
1.73514E-01,5.4886871E-01
1.73580E-01,5.4787689E-01
1.73646E-01,5.4802948E-01
1.73712E-01,5.4894501E-01
1.73778E-01,5.4856354E-01
1.73844E-01,5.4902130E-01
1.73910E-01,5.4947906E-01
1.73976E-01,5.4993683E-01
1.74042E-01,5.4932648E-01
1.74108E-01,5.4802948E-01
1.74174E-01,5.4657990E-01
1.74240E-01,5.4413849E-01
1.74306E-01,5.4902130E-01
1.74372E-01,5.4863983E-01
1.74438E-01,5.4818207E-01
1.74504E-01,5.4833466E-01
1.74570E-01,5.4879242E-01
1.74636E-01,5.4947906E-01
1.74702E-01,5.4642731E-01
1.74768E-01,5.4734283E-01
1.74834E-01,5.4810577E-01
1.74900E-01,5.4902130E-01
1.74966E-01,5.4993683E-01
1.75032E-01,5.5047089E-01
1.75098E-01,5.5008942E-01
1.75164E-01,5.4940277E-01
1.75230E-01,5.4856354E-01
1.75296E-01,5.4886871E-01
1.75362E-01,5.4886871E-01
1.75428E-01,5.4879242E-01
1.75494E-01,5.4909760E-01
1.75560E-01,5.4955536E-01
1.75626E-01,5.5024200E-01
1.75692E-01,5.4909760E-01
1.75758E-01,5.4863983E-01
1.75824E-01,5.4802948E-01
1.75890E-01,5.4825836E-01
1.75956E-01,5.4947906E-01
1.76022E-01,5.5176788E-01
1.76088E-01,5.4955536E-01
1.76154E-01,5.5085236E-01
1.76220E-01,5.4894501E-01
1.76286E-01,5.4909760E-01
1.76352E-01,5.4978424E-01
1.76418E-01,5.4833466E-01
1.76484E-01,5.4841095E-01
1.76550E-01,5.4902130E-01
1.76616E-01,5.4963165E-01
1.76682E-01,5.5024200E-01
1.76748E-01,5.5008942E-01
1.76814E-01,5.4871613E-01
1.76880E-01,5.4841095E-01
1.76946E-01,5.4833466E-01
1.77012E-01,5.4833466E-01
1.77078E-01,5.4863983E-01
1.77144E-01,5.4818207E-01
1.77210E-01,5.4863983E-01
1.77276E-01,5.4917389E-01
1.77342E-01,5.4932648E-01
1.77408E-01,5.4955536E-01
1.77474E-01,5.4688507E-01
1.77540E-01,5.4482513E-01
1.77606E-01,5.4978424E-01
1.77672E-01,5.4802948E-01
1.77738E-01,5.4696136E-01
1.77804E-01,5.4719025E-01
1.77870E-01,5.4635101E-01
1.77936E-01,5.4635101E-01
1.78002E-01,5.4902130E-01
1.78068E-01,5.4848724E-01
1.78134E-01,5.4871613E-01
1.78200E-01,5.4917389E-01
1.78266E-01,5.4932648E-01
1.78332E-01,5.4925018E-01
1.78398E-01,5.4932648E-01
1.78464E-01,5.4879242E-01
1.78530E-01,5.4886871E-01
1.78596E-01,5.4810577E-01
1.78662E-01,5.4825836E-01
1.78728E-01,5.4879242E-01
1.78794E-01,5.4780060E-01
1.78860E-01,5.4818207E-01
1.78926E-01,5.4802948E-01
1.78992E-01,5.4719025E-01
1.79058E-01,5.4802948E-01
1.79124E-01,5.4993683E-01
1.79190E-01,5.4963165E-01
1.79256E-01,5.5001312E-01
1.79322E-01,5.5024200E-01
1.79388E-01,5.5024200E-01
1.79454E-01,5.5039459E-01
1.79520E-01,5.5054718E-01
1.79586E-01,5.5024200E-01
1.79652E-01,5.5077606E-01
1.79718E-01,5.5275970E-01
1.79784E-01,5.4833466E-01
1.79850E-01,5.4741913E-01
1.79916E-01,5.4787689E-01
1.79982E-01,5.4909760E-01
1.80048E-01,5.5008942E-01
1.80114E-01,5.4871613E-01
1.80180E-01,5.4863983E-01
1.80246E-01,5.4917389E-01
1.80312E-01,5.4863983E-01
1.80378E-01,5.4932648E-01
1.80444E-01,5.4894501E-01
1.80510E-01,5.4764801E-01
1.80576E-01,5.4871613E-01
1.80642E-01,5.4940277E-01
1.80708E-01,5.4841095E-01
1.80774E-01,5.5138641E-01
1.80840E-01,5.5199677E-01
1.80906E-01,5.4795319E-01
1.80972E-01,5.4825836E-01
1.81038E-01,5.4818207E-01
1.81104E-01,5.4879242E-01
1.81170E-01,5.4818207E-01
1.81236E-01,5.4741913E-01
1.81302E-01,5.4841095E-01
1.81368E-01,5.4848724E-01
1.81434E-01,5.4879242E-01
1.81500E-01,5.4673248E-01
1.81566E-01,5.4825836E-01
1.81632E-01,5.5008942E-01
1.81698E-01,5.5024200E-01
1.81764E-01,5.4879242E-01
1.81830E-01,5.4841095E-01
1.81896E-01,5.4345184E-01
1.81962E-01,5.4688507E-01
1.82028E-01,5.4993683E-01
1.82094E-01,5.4932648E-01
1.82160E-01,5.4947906E-01
1.82226E-01,5.4848724E-01
1.82292E-01,5.4787689E-01
1.82358E-01,5.4818207E-01
1.82424E-01,5.5024200E-01
1.82490E-01,5.5039459E-01
1.82556E-01,5.5016571E-01
1.82622E-01,5.4932648E-01
1.82688E-01,5.4879242E-01
1.82754E-01,5.4886871E-01
1.82820E-01,5.4917389E-01
1.82886E-01,5.4863983E-01
1.82952E-01,5.4886871E-01
1.83018E-01,5.4955536E-01
1.83084E-01,5.4932648E-01
1.83150E-01,5.4993683E-01
1.83216E-01,5.5016571E-01
1.83282E-01,5.4780060E-01
1.83348E-01,5.4673248E-01
1.83414E-01,5.4741913E-01
1.83480E-01,5.4818207E-01
1.83546E-01,5.4909760E-01
1.83612E-01,5.4909760E-01
1.83678E-01,5.4970795E-01
1.83744E-01,5.5001312E-01
1.83810E-01,5.4902130E-01
1.83876E-01,5.4909760E-01
1.83942E-01,5.4947906E-01
1.84008E-01,5.5100494E-01
1.84074E-01,5.5039459E-01
1.84140E-01,5.5016571E-01
1.84206E-01,5.4902130E-01
1.84272E-01,5.4970795E-01
1.84338E-01,5.5024200E-01
1.84404E-01,5.4879242E-01
1.84470E-01,5.4886871E-01
1.84536E-01,5.4940277E-01
1.84602E-01,5.4894501E-01
1.84668E-01,5.4909760E-01
1.84734E-01,5.4917389E-01
1.84800E-01,5.4925018E-01
1.84866E-01,5.4879242E-01
1.84932E-01,5.4825836E-01
1.84998E-01,5.4741913E-01
1.85064E-01,5.4749542E-01
1.85130E-01,5.4970795E-01
1.85196E-01,5.4955536E-01
1.85262E-01,5.4947906E-01
1.85328E-01,5.4871613E-01
1.85394E-01,5.4978424E-01
1.85460E-01,5.4955536E-01
1.85526E-01,5.4879242E-01
1.85592E-01,5.4886871E-01
1.85658E-01,5.4894501E-01
1.85724E-01,5.4818207E-01
1.85790E-01,5.4787689E-01
1.85856E-01,5.4825836E-01
1.85922E-01,5.4902130E-01
1.85988E-01,5.4894501E-01
1.86054E-01,5.4848724E-01
1.86120E-01,5.4841095E-01
1.86186E-01,5.4833466E-01
1.86252E-01,5.4764801E-01
1.86318E-01,5.4970795E-01
1.86384E-01,5.5039459E-01
1.86450E-01,5.5024200E-01
1.86516E-01,5.4902130E-01
1.86582E-01,5.4947906E-01
1.86648E-01,5.5031830E-01
1.86714E-01,5.4970795E-01
1.86780E-01,5.4947906E-01
1.86846E-01,5.4886871E-01
1.86912E-01,5.4886871E-01
1.86978E-01,5.4787689E-01
1.87044E-01,5.4802948E-01
1.87110E-01,5.4871613E-01
1.87176E-01,5.4917389E-01
1.87242E-01,5.4932648E-01
1.87308E-01,5.5008942E-01
1.87374E-01,5.4925018E-01
1.87440E-01,5.4810577E-01
1.87506E-01,5.4886871E-01
1.87572E-01,5.4871613E-01
1.87638E-01,5.4810577E-01
1.87704E-01,5.4947906E-01
1.87770E-01,5.5001312E-01
1.87836E-01,5.5054718E-01
1.87902E-01,5.4833466E-01
1.87968E-01,5.4917389E-01
1.88034E-01,5.4963165E-01
1.88100E-01,5.4757172E-01
1.88166E-01,5.4825836E-01
1.88232E-01,5.4955536E-01
1.88298E-01,5.4902130E-01
1.88364E-01,5.4947906E-01
1.88430E-01,5.5047089E-01
1.88496E-01,5.4886871E-01
1.88562E-01,5.4932648E-01
1.88628E-01,5.5054718E-01
1.88694E-01,5.4963165E-01
1.88760E-01,5.4925018E-01
1.88826E-01,5.4917389E-01
1.88892E-01,5.5039459E-01
1.88958E-01,5.5024200E-01
1.89024E-01,5.5039459E-01
1.89090E-01,5.4978424E-01
1.89156E-01,5.5077606E-01
1.89222E-01,5.4940277E-01
1.89288E-01,5.4955536E-01
1.89354E-01,5.4947906E-01
1.89420E-01,5.4871613E-01
1.89486E-01,5.4856354E-01
1.89552E-01,5.4833466E-01
1.89618E-01,5.4757172E-01
1.89684E-01,5.4818207E-01
1.89750E-01,5.4772430E-01
1.89816E-01,5.4886871E-01
1.89882E-01,5.4940277E-01
1.89948E-01,5.4932648E-01
1.90014E-01,5.4802948E-01
1.90080E-01,5.4863983E-01
1.90146E-01,5.4978424E-01
1.90212E-01,5.4848724E-01
1.90278E-01,5.4841095E-01
1.90344E-01,5.4772430E-01
1.90410E-01,5.5008942E-01
1.90476E-01,5.5054718E-01
1.90542E-01,5.5085236E-01
1.90608E-01,5.4749542E-01
1.90674E-01,5.4886871E-01
1.90740E-01,5.5001312E-01
1.90806E-01,5.4642731E-01
1.90872E-01,5.4749542E-01
1.90938E-01,5.4879242E-01
1.91004E-01,5.4833466E-01
1.91070E-01,5.4879242E-01
1.91136E-01,5.5085236E-01
1.91202E-01,5.4787689E-01
1.91268E-01,5.4741913E-01
1.91334E-01,5.4986053E-01
1.91400E-01,5.4993683E-01
1.91466E-01,5.4940277E-01
1.91532E-01,5.4932648E-01
1.91598E-01,5.5031830E-01
1.91664E-01,5.4932648E-01
1.91730E-01,5.4802948E-01
1.91796E-01,5.4955536E-01
1.91862E-01,5.4932648E-01
1.91928E-01,5.4802948E-01
1.91994E-01,5.4795319E-01
1.92060E-01,5.4879242E-01
1.92126E-01,5.5024200E-01
1.92192E-01,5.4932648E-01
1.92258E-01,5.4818207E-01
1.92324E-01,5.4711395E-01
1.92390E-01,5.4833466E-01
1.92456E-01,5.4886871E-01
1.92522E-01,5.4802948E-01
1.92588E-01,5.4863983E-01
1.92654E-01,5.4886871E-01
1.92720E-01,5.4879242E-01
1.92786E-01,5.4886871E-01
1.92852E-01,5.4841095E-01
1.92918E-01,5.4856354E-01
1.92984E-01,5.4902130E-01
1.93050E-01,5.4902130E-01
1.93116E-01,5.4978424E-01
1.93182E-01,5.5069977E-01
1.93248E-01,5.5069977E-01
1.93314E-01,5.4902130E-01
1.93380E-01,5.4909760E-01
1.93446E-01,5.4947906E-01
1.93512E-01,5.4886871E-01
1.93578E-01,5.4947906E-01
1.93644E-01,5.4902130E-01
1.93710E-01,5.4986053E-01
1.93776E-01,5.4963165E-01
1.93842E-01,5.4978424E-01
1.93908E-01,5.5001312E-01
1.93974E-01,5.5024200E-01
1.94040E-01,5.5024200E-01
1.94106E-01,5.4863983E-01
1.94172E-01,5.4909760E-01
1.94238E-01,5.5123383E-01
1.94304E-01,5.5008942E-01
1.94370E-01,5.4993683E-01
1.94436E-01,5.4894501E-01
1.94502E-01,5.4963165E-01
1.94568E-01,5.4902130E-01
1.94634E-01,5.4795319E-01
1.94700E-01,5.4848724E-01
1.94766E-01,5.4909760E-01
1.94832E-01,5.4986053E-01
1.94898E-01,5.4925018E-01
1.94964E-01,5.4848724E-01
1.95030E-01,5.4787689E-01
1.95096E-01,5.4902130E-01
1.95162E-01,5.4818207E-01
1.95228E-01,5.4810577E-01
1.95294E-01,5.4902130E-01
1.95360E-01,5.4841095E-01
1.95426E-01,5.4757172E-01
1.95492E-01,5.4825836E-01
1.95558E-01,5.4741913E-01
1.95624E-01,5.4421478E-01
1.95690E-01,5.4719025E-01
1.95756E-01,5.4833466E-01
1.95822E-01,5.4818207E-01
1.95888E-01,5.4802948E-01
1.95954E-01,5.4841095E-01
1.96020E-01,5.4963165E-01
1.96086E-01,5.4932648E-01
1.96152E-01,5.4909760E-01
1.96218E-01,5.4810577E-01
1.96284E-01,5.4764801E-01
1.96350E-01,5.4734283E-01
1.96416E-01,5.4802948E-01
1.96482E-01,5.4818207E-01
1.96548E-01,5.4802948E-01
1.96614E-01,5.4657990E-01
1.96680E-01,5.4413849E-01
1.96746E-01,5.4390961E-01
1.96812E-01,5.4917389E-01
1.96878E-01,5.4871613E-01
1.96944E-01,5.4886871E-01
1.97010E-01,5.4986053E-01
1.97076E-01,5.4848724E-01
1.97142E-01,5.4787689E-01
1.97208E-01,5.4894501E-01
1.97274E-01,5.4902130E-01
1.97340E-01,5.4802948E-01
1.97406E-01,5.4871613E-01
1.97472E-01,5.4841095E-01
1.97538E-01,5.4810577E-01
1.97604E-01,5.4940277E-01
1.97670E-01,5.4909760E-01
1.97736E-01,5.4879242E-01
1.97802E-01,5.4749542E-01
1.97868E-01,5.4879242E-01
1.97934E-01,5.4978424E-01
1.98000E-01,5.4810577E-01
1.98066E-01,5.4932648E-01
1.98132E-01,5.4917389E-01
1.98198E-01,5.4970795E-01
1.98264E-01,5.4986053E-01
1.98330E-01,5.4894501E-01
1.98396E-01,5.4917389E-01
1.98462E-01,5.4970795E-01
1.98528E-01,5.4879242E-01
1.98594E-01,5.4970795E-01
1.98660E-01,5.4963165E-01
1.98726E-01,5.4917389E-01
1.98792E-01,5.4749542E-01
1.98858E-01,5.4688507E-01
1.98924E-01,5.4741913E-01
1.98990E-01,5.4795319E-01
1.99056E-01,5.4848724E-01
1.99122E-01,5.4879242E-01
1.99188E-01,5.4925018E-01
1.99254E-01,5.4970795E-01
1.99320E-01,5.5031830E-01
1.99386E-01,5.5024200E-01
1.99452E-01,5.4978424E-01
1.99518E-01,5.4848724E-01
1.99584E-01,5.4757172E-01
1.99650E-01,5.4696136E-01
1.99716E-01,5.4825836E-01
1.99782E-01,5.4757172E-01
1.99848E-01,5.4757172E-01
1.99914E-01,5.4802948E-01
1.99980E-01,5.4871613E-01
2.00046E-01,5.4810577E-01
2.00112E-01,2.3552805E+00
2.00178E-01,2.6901346E+00
2.00244E-01,2.6947885E+00
2.00310E-01,2.6979929E+00
2.00376E-01,2.7001291E+00
2.00442E-01,2.7013498E+00
2.00508E-01,2.7002054E+00
2.00574E-01,2.7014261E+00
2.00640E-01,2.7026468E+00
2.00706E-01,2.7021127E+00
2.00772E-01,2.7020364E+00
2.00838E-01,2.7021890E+00
2.00904E-01,2.7044016E+00
2.00970E-01,2.7060037E+00
2.01036E-01,2.7060037E+00
2.01102E-01,2.7046304E+00
2.01168E-01,2.7053171E+00
2.01234E-01,2.7075296E+00
2.01300E-01,2.7085214E+00
2.01366E-01,2.7079111E+00
2.01432E-01,2.7053171E+00
2.01498E-01,2.7065378E+00
2.01564E-01,2.7082162E+00
2.01630E-01,2.7091318E+00
2.01696E-01,2.7074533E+00
2.01762E-01,2.7080637E+00
2.01828E-01,2.7085214E+00
2.01894E-01,2.7092844E+00
2.01960E-01,2.7084451E+00
2.02026E-01,2.7079111E+00
2.02092E-01,2.7085214E+00
2.02158E-01,2.7075296E+00
2.02224E-01,2.7078348E+00
2.02290E-01,2.7066141E+00
2.02356E-01,2.7063089E+00
2.02422E-01,2.7079111E+00
2.02488E-01,2.7079111E+00
2.02554E-01,2.7079111E+00
2.02620E-01,2.7088266E+00
2.02686E-01,2.7080637E+00
2.02752E-01,2.7079111E+00
2.02818E-01,2.7080637E+00
2.02884E-01,2.7079111E+00
2.02950E-01,2.7090555E+00
2.03016E-01,2.7113443E+00
2.03082E-01,2.7094370E+00
2.03148E-01,2.7091318E+00
2.03214E-01,2.7058511E+00
2.03280E-01,2.7070718E+00
2.03346E-01,2.7083688E+00
2.03412E-01,2.7073770E+00
2.03478E-01,2.7084451E+00
2.03544E-01,2.7088266E+00
2.03610E-01,2.7095895E+00
2.03676E-01,2.7097421E+00
2.03742E-01,2.7087503E+00
2.03808E-01,2.7071481E+00
2.03874E-01,2.7074533E+00
2.03940E-01,2.7077585E+00
2.04006E-01,2.7083688E+00
2.04072E-01,2.7078348E+00
2.04138E-01,2.7083688E+00
2.04204E-01,2.7080637E+00
2.04270E-01,2.7079874E+00
2.04336E-01,2.7071481E+00
2.04402E-01,2.7090555E+00
2.04468E-01,2.7085977E+00
2.04534E-01,2.7080637E+00
2.04600E-01,2.7095895E+00
2.04666E-01,2.7088266E+00
2.04732E-01,2.7071481E+00
2.04798E-01,2.7074533E+00
2.04864E-01,2.7076822E+00
2.04930E-01,2.7071481E+00
2.04996E-01,2.7075296E+00
2.05062E-01,2.7080637E+00
2.05128E-01,2.7075296E+00
2.05194E-01,2.7082925E+00
2.05260E-01,2.7086740E+00
2.05326E-01,2.7073770E+00
2.05392E-01,2.7088266E+00
2.05458E-01,2.7092844E+00
2.05524E-01,2.7101999E+00
2.05590E-01,2.7079874E+00
2.05656E-01,2.7067667E+00
2.05722E-01,2.7071481E+00
2.05788E-01,2.7079111E+00
2.05854E-01,2.7085214E+00
2.05920E-01,2.7091318E+00
2.05986E-01,2.7082925E+00
2.06052E-01,2.7082162E+00
2.06118E-01,2.7073007E+00
2.06184E-01,2.7083688E+00
2.06250E-01,2.7091318E+00
2.06316E-01,2.7091318E+00
2.06382E-01,2.7089029E+00
2.06448E-01,2.7085214E+00
2.06514E-01,2.7080637E+00
2.06580E-01,2.7083688E+00
2.06646E-01,2.7087503E+00
2.06712E-01,2.7069193E+00
2.06778E-01,2.7079111E+00
2.06844E-01,2.7085977E+00
2.06910E-01,2.7085214E+00
2.06976E-01,2.7079874E+00
2.07042E-01,2.7075296E+00
2.07108E-01,2.7074533E+00
2.07174E-01,2.7083688E+00
2.07240E-01,2.7092844E+00
2.07306E-01,2.7083688E+00
2.07372E-01,2.7080637E+00
2.07438E-01,2.7075296E+00
2.07504E-01,2.7076059E+00
2.07570E-01,2.7079874E+00
2.07636E-01,2.7084451E+00
2.07702E-01,2.7086740E+00
2.07768E-01,2.7090555E+00
2.07834E-01,2.7087503E+00
2.07900E-01,2.7070718E+00
2.07966E-01,2.7083688E+00
2.08032E-01,2.7097421E+00
2.08098E-01,2.7090555E+00
2.08164E-01,2.7087503E+00
2.08230E-01,2.7085214E+00
2.08296E-01,2.7082925E+00
2.08362E-01,2.7079111E+00
2.08428E-01,2.7067667E+00
2.08494E-01,2.7063852E+00
2.08560E-01,2.7077585E+00
2.08626E-01,2.7091318E+00
2.08692E-01,2.7089792E+00
2.08758E-01,2.7087503E+00
2.08824E-01,2.7090555E+00
2.08890E-01,2.7079111E+00
2.08956E-01,2.7076822E+00
2.09022E-01,2.7077585E+00
2.09088E-01,2.7089029E+00
2.09154E-01,2.7101999E+00
2.09220E-01,2.7088266E+00
2.09286E-01,2.7087503E+00
2.09352E-01,2.7085977E+00
2.09418E-01,2.7088266E+00
2.09484E-01,2.7085214E+00
2.09550E-01,2.7085214E+00
2.09616E-01,2.7073007E+00
2.09682E-01,2.7084451E+00
2.09748E-01,2.7088266E+00
2.09814E-01,2.7073770E+00
2.09880E-01,2.7079111E+00
2.09946E-01,2.7083688E+00
2.10012E-01,2.7085214E+00
2.10078E-01,2.7092081E+00
2.10144E-01,2.7091318E+00
2.10210E-01,2.7082162E+00
2.10276E-01,2.7088266E+00
2.10342E-01,2.7095895E+00
2.10408E-01,2.7094370E+00
2.10474E-01,2.7098184E+00
2.10540E-01,2.7090555E+00
2.10606E-01,2.7098184E+00
2.10672E-01,2.7090555E+00
2.10738E-01,2.7086740E+00
2.10804E-01,2.7108865E+00
2.10870E-01,2.7095895E+00
2.10936E-01,2.7089792E+00
2.11002E-01,2.7085214E+00
2.11068E-01,2.7082162E+00
2.11134E-01,2.7072244E+00
2.11200E-01,2.7076822E+00
2.11266E-01,2.7082925E+00
2.11332E-01,2.7087503E+00
2.11398E-01,2.7094370E+00
2.11464E-01,2.7091318E+00
2.11530E-01,2.7089792E+00
2.11596E-01,2.7093607E+00
2.11662E-01,2.7091318E+00
2.11728E-01,2.7084451E+00
2.11794E-01,2.7087503E+00
2.11860E-01,2.7088266E+00
2.11926E-01,2.7092844E+00
2.11992E-01,2.7086740E+00
2.12058E-01,2.7092844E+00
2.12124E-01,2.7071481E+00
2.12190E-01,2.7072244E+00
2.12256E-01,2.7076822E+00
2.12322E-01,2.7080637E+00
2.12388E-01,2.7092081E+00
2.12454E-01,2.7093607E+00
2.12520E-01,2.7078348E+00
2.12586E-01,2.7075296E+00
2.12652E-01,2.7071481E+00
2.12718E-01,2.7071481E+00
2.12784E-01,2.7088266E+00
2.12850E-01,2.7083688E+00
2.12916E-01,2.7070718E+00
2.12982E-01,2.7089029E+00
2.13048E-01,2.7088266E+00
2.13114E-01,2.7086740E+00
2.13180E-01,2.7079874E+00
2.13246E-01,2.7078348E+00
2.13312E-01,2.7077585E+00
2.13378E-01,2.7076059E+00
2.13444E-01,2.7069193E+00
2.13510E-01,2.7096658E+00
2.13576E-01,2.7089029E+00
2.13642E-01,2.7089029E+00
2.13708E-01,2.7090555E+00
2.13774E-01,2.7081400E+00
2.13840E-01,2.7083688E+00
2.13906E-01,2.7082162E+00
2.13972E-01,2.7079874E+00
2.14038E-01,2.7085977E+00
2.14104E-01,2.7097421E+00
2.14170E-01,2.7097421E+00
2.14236E-01,2.7088266E+00
2.14302E-01,2.7082162E+00
2.14368E-01,2.7076059E+00
2.14434E-01,2.7073007E+00
2.14500E-01,2.7072244E+00
2.14566E-01,2.7083688E+00
2.14632E-01,2.7091318E+00
2.14698E-01,2.7107339E+00
2.14764E-01,2.7090555E+00
2.14830E-01,2.7073007E+00
2.14896E-01,2.7077585E+00
2.14962E-01,2.7092081E+00
2.15028E-01,2.7105814E+00
2.15094E-01,2.7079111E+00
2.15160E-01,2.7085214E+00
2.15226E-01,2.7098947E+00
2.15292E-01,2.7088266E+00
2.15358E-01,2.7080637E+00
2.15424E-01,2.7080637E+00
2.15490E-01,2.7085977E+00
2.15556E-01,2.7085214E+00
2.15622E-01,2.7086740E+00
2.15688E-01,2.7089792E+00
2.15754E-01,2.7082925E+00
