in s,C1 in V,C2 in V,C3 in V
1.092000E-01,1.50146E+01,1.58447E+01,1.45508E-01
1.098000E-01,1.43311E+01,1.48193E+01,3.02734E-02
1.098000E-01,1.50635E+01,1.60400E+01,1.45508E-01
1.104000E-01,1.43311E+01,1.49170E+01,6.54297E-02
1.104000E-01,1.50635E+01,1.60400E+01,1.27930E-01
1.110000E-01,1.42334E+01,1.44775E+01,4.78516E-02
1.110000E-01,1.50146E+01,1.59424E+01,1.39648E-01
1.116000E-01,1.42334E+01,1.40869E+01,4.78516E-02
1.116000E-01,1.50146E+01,1.56494E+01,1.39648E-01
1.122000E-01,1.42822E+01,1.40869E+01,5.37109E-02
1.122000E-01,1.50146E+01,1.52588E+01,1.37695E-01
1.128000E-01,1.43311E+01,1.40869E+01,5.76172E-02
1.128000E-01,1.50146E+01,1.53564E+01,1.35742E-01
1.134000E-01,1.43311E+01,1.41846E+01,6.73828E-02
1.134000E-01,1.50146E+01,1.57471E+01,1.22070E-01
1.140000E-01,1.43311E+01,1.46729E+01,5.56641E-02
1.140000E-01,1.50146E+01,1.59912E+01,1.33789E-01
1.146000E-01,1.43311E+01,1.50635E+01,5.56641E-02
1.146000E-01,1.50146E+01,1.60400E+01,1.33789E-01
1.152000E-01,1.43311E+01,1.44287E+01,6.73828E-02
1.152000E-01,1.50146E+01,1.60400E+01,1.20117E-01
1.158000E-01,1.42822E+01,1.43311E+01,5.76172E-02
1.158000E-01,1.50146E+01,1.60400E+01,1.22070E-01
1.164000E-01,1.42822E+01,1.41846E+01,4.98047E-02
1.164000E-01,1.50146E+01,1.53564E+01,1.31836E-01
1.170000E-01,1.43311E+01,1.41846E+01,3.61328E-02
1.170000E-01,1.50635E+01,1.53076E+01,1.31836E-01
1.176000E-01,1.42334E+01,1.43311E+01,3.02734E-02
1.176000E-01,1.50635E+01,1.56494E+01,1.31836E-01
1.182000E-01,1.42334E+01,1.45752E+01,3.02734E-02
1.182000E-01,1.50146E+01,1.60400E+01,1.29883E-01
1.188000E-01,1.43311E+01,1.49658E+01,5.95703E-02
1.188000E-01,1.50146E+01,1.61377E+01,1.18164E-01
1.194000E-01,1.42334E+01,1.53076E+01,4.00391E-02
1.194000E-01,1.50146E+01,1.61865E+01,1.33789E-01
1.200000E-01,1.42334E+01,1.44775E+01,4.00391E-02
1.200000E-01,1.50635E+01,1.61865E+01,1.33789E-01
1.206000E-01,1.42822E+01,1.44775E+01,4.58984E-02
1.206000E-01,1.50635E+01,1.61865E+01,1.33789E-01
1.212000E-01,1.42822E+01,1.45752E+01,5.37109E-02
1.212000E-01,1.50146E+01,1.55518E+01,1.22070E-01
1.218000E-01,1.43311E+01,1.45752E+01,5.95703E-02
1.218000E-01,1.50146E+01,1.58447E+01,1.20117E-01
1.224000E-01,1.43311E+01,1.47705E+01,6.54297E-02
1.224000E-01,1.50146E+01,1.61865E+01,1.22070E-01
1.230000E-01,1.43311E+01,1.51123E+01,6.54297E-02
1.230000E-01,1.50146E+01,1.63330E+01,1.22070E-01
1.236000E-01,1.42822E+01,1.55029E+01,6.34766E-02
1.236000E-01,1.50146E+01,1.63330E+01,1.22070E-01
1.242000E-01,1.42822E+01,1.43799E+01,5.37109E-02
1.242000E-01,1.50146E+01,1.63330E+01,1.22070E-01
1.248000E-01,1.42822E+01,1.43799E+01,3.80859E-02
1.248000E-01,1.50146E+01,1.62842E+01,1.27930E-01
1.254000E-01,1.42822E+01,1.45264E+01,3.22266E-02
1.254000E-01,1.50146E+01,1.57471E+01,1.29883E-01
1.260000E-01,1.42334E+01,1.47217E+01,2.44141E-02
1.260000E-01,1.50146E+01,1.58447E+01,1.35742E-01
1.266000E-01,1.42334E+01,1.47705E+01,2.44141E-02
1.266000E-01,1.50146E+01,1.62354E+01,1.35742E-01
1.272000E-01,1.43311E+01,1.51123E+01,5.76172E-02
1.272000E-01,1.50146E+01,1.65771E+01,1.20117E-01
1.278000E-01,1.42822E+01,1.55518E+01,3.61328E-02
1.278000E-01,1.50146E+01,1.65771E+01,1.29883E-01
1.284000E-01,1.42822E+01,1.54541E+01,3.61328E-02
1.284000E-01,1.50146E+01,1.65771E+01,1.29883E-01
1.290000E-01,1.43311E+01,1.46240E+01,4.00391E-02
1.290000E-01,1.50146E+01,1.64795E+01,1.24023E-01
1.296000E-01,1.43311E+01,1.45752E+01,4.78516E-02
1.296000E-01,1.50146E+01,1.63330E+01,1.10352E-01
1.302000E-01,1.43311E+01,1.45752E+01,5.76172E-02
1.302000E-01,1.50146E+01,1.56494E+01,1.10352E-01
1.308000E-01,1.42334E+01,1.46729E+01,5.76172E-02
1.308000E-01,1.50146E+01,1.59912E+01,1.10352E-01
1.314000E-01,1.42334E+01,1.48682E+01,5.76172E-02
1.314000E-01,1.50146E+01,1.63818E+01,1.10352E-01
1.320000E-01,1.43311E+01,1.53076E+01,5.37109E-02
1.320000E-01,1.50635E+01,1.65283E+01,1.12305E-01
1.326000E-01,1.43311E+01,1.55518E+01,3.22266E-02
1.326000E-01,1.50635E+01,1.65283E+01,1.20117E-01
1.332000E-01,1.43311E+01,1.49658E+01,3.22266E-02
1.332000E-01,1.50146E+01,1.64795E+01,1.22070E-01
1.338000E-01,1.42822E+01,1.48682E+01,3.22266E-02
1.338000E-01,1.50146E+01,1.63330E+01,1.29883E-01
1.344000E-01,1.42822E+01,1.48193E+01,3.61328E-02
1.344000E-01,1.50146E+01,1.59424E+01,1.33789E-01
1.350000E-01,1.43311E+01,1.48193E+01,3.80859E-02
1.350000E-01,1.50146E+01,1.61377E+01,1.33789E-01
1.356000E-01,1.43311E+01,1.49658E+01,4.98047E-02
1.356000E-01,1.50146E+01,1.64307E+01,1.12305E-01
1.362000E-01,1.42334E+01,1.54053E+01,3.22266E-02
1.362000E-01,1.51123E+01,1.67236E+01,1.27930E-01
1.368000E-01,1.42334E+01,1.57471E+01,3.22266E-02
1.368000E-01,1.51123E+01,1.67236E+01,1.27930E-01
1.374000E-01,1.43311E+01,1.50146E+01,3.41797E-02
1.374000E-01,1.50146E+01,1.67236E+01,1.22070E-01
1.380000E-01,1.43311E+01,1.50146E+01,5.17578E-02
1.380000E-01,1.50635E+01,1.66260E+01,1.10352E-01
1.386000E-01,1.43311E+01,1.50146E+01,5.95703E-02
1.386000E-01,1.50635E+01,1.58936E+01,1.08398E-01
1.392000E-01,1.43311E+01,1.50146E+01,5.76172E-02
1.392000E-01,1.50635E+01,1.62354E+01,1.14258E-01
1.398000E-01,1.43311E+01,1.52100E+01,5.17578E-02
1.398000E-01,1.50146E+01,1.67236E+01,1.14258E-01
1.404000E-01,1.43311E+01,1.56006E+01,5.17578E-02
1.404000E-01,1.50146E+01,1.69189E+01,1.14258E-01
1.410000E-01,1.43311E+01,1.59912E+01,3.02734E-02
1.410000E-01,1.50146E+01,1.69678E+01,1.24023E-01
1.416000E-01,1.43311E+01,1.52588E+01,3.02734E-02
1.416000E-01,1.51123E+01,1.69678E+01,1.25977E-01
1.422000E-01,1.43311E+01,1.49658E+01,2.83203E-02
1.422000E-01,1.51123E+01,1.68213E+01,1.25977E-01
1.428000E-01,1.43311E+01,1.49658E+01,2.83203E-02
1.428000E-01,1.50146E+01,1.60400E+01,1.25977E-01
1.434000E-01,1.43311E+01,1.50635E+01,3.02734E-02
1.434000E-01,1.50146E+01,1.62354E+01,1.24023E-01
1.440000E-01,1.43311E+01,1.51611E+01,4.00391E-02
1.440000E-01,1.50146E+01,1.66748E+01,1.14258E-01
1.446000E-01,1.43311E+01,1.56006E+01,3.41797E-02
1.446000E-01,1.50146E+01,1.69189E+01,1.18164E-01
1.452000E-01,1.43311E+01,1.59912E+01,3.41797E-02
1.452000E-01,1.51123E+01,1.69189E+01,1.20117E-01
1.458000E-01,1.43311E+01,1.52588E+01,3.61328E-02
1.458000E-01,1.51123E+01,1.69189E+01,1.20117E-01
1.464000E-01,1.42822E+01,1.52100E+01,4.98047E-02
1.464000E-01,1.50146E+01,1.68701E+01,1.08398E-01
1.470000E-01,1.42822E+01,1.52100E+01,4.98047E-02
1.470000E-01,1.50146E+01,1.61377E+01,1.02539E-01
1.476000E-01,1.43311E+01,1.52100E+01,4.98047E-02
1.476000E-01,1.50635E+01,1.62842E+01,1.00586E-01
1.482000E-01,1.43311E+01,1.53076E+01,4.58984E-02
1.482000E-01,1.50635E+01,1.67725E+01,9.86328E-02
1.488000E-01,1.43311E+01,1.56494E+01,4.58984E-02
1.488000E-01,1.50635E+01,1.70166E+01,1.14258E-01
1.494000E-01,1.43311E+01,1.60400E+01,3.80859E-02
1.494000E-01,1.50146E+01,1.70654E+01,1.16211E-01
1.500000E-01,1.43311E+01,1.54053E+01,3.41797E-02
1.500000E-01,1.50146E+01,1.70654E+01,1.20117E-01
1.506000E-01,1.43311E+01,1.54053E+01,1.07422E-02
1.506000E-01,1.50635E+01,1.69678E+01,1.33789E-01
1.512000E-01,1.42334E+01,1.54053E+01,1.07422E-02
1.512000E-01,1.50635E+01,1.62842E+01,1.33789E-01
1.518000E-01,1.42334E+01,1.54053E+01,1.85547E-02
1.518000E-01,1.50146E+01,1.65771E+01,1.18164E-01
1.524000E-01,1.43311E+01,1.55029E+01,3.22266E-02
1.524000E-01,1.50146E+01,1.69678E+01,1.27930E-01
1.530000E-01,1.42334E+01,1.58447E+01,3.02734E-02
1.530000E-01,1.50146E+01,1.71631E+01,1.27930E-01
1.536000E-01,1.42334E+01,1.62354E+01,3.02734E-02
1.536000E-01,1.50146E+01,1.71631E+01,1.20117E-01
1.542000E-01,1.43311E+01,1.52588E+01,3.41797E-02
1.542000E-01,1.51123E+01,1.71631E+01,1.18164E-01
1.548000E-01,1.43311E+01,1.52588E+01,4.39453E-02
1.548000E-01,1.51123E+01,1.71143E+01,1.00586E-01
1.554000E-01,1.43311E+01,1.54053E+01,4.39453E-02
1.554000E-01,1.50635E+01,1.64307E+01,9.66797E-02
1.560000E-01,1.43311E+01,1.54053E+01,4.58984E-02
1.560000E-01,1.50635E+01,1.66260E+01,9.86328E-02
1.566000E-01,1.43311E+01,1.55518E+01,4.58984E-02
1.566000E-01,1.50635E+01,1.71143E+01,1.00586E-01
1.572000E-01,1.43311E+01,1.59424E+01,3.80859E-02
1.572000E-01,1.50146E+01,1.73096E+01,1.10352E-01
1.578000E-01,1.43311E+01,1.63818E+01,2.83203E-02
1.578000E-01,1.50635E+01,1.73096E+01,1.12305E-01
1.584000E-01,1.43311E+01,1.54053E+01,2.83203E-02
1.584000E-01,1.50635E+01,1.73096E+01,1.20117E-01
1.590000E-01,1.43311E+01,1.53564E+01,1.07422E-02
1.590000E-01,1.50635E+01,1.72607E+01,1.27930E-01
1.596000E-01,1.43311E+01,1.53564E+01,1.07422E-02
1.596000E-01,1.50146E+01,1.62842E+01,1.27930E-01
1.602000E-01,1.43311E+01,1.53564E+01,2.63672E-02
1.602000E-01,1.50146E+01,1.65283E+01,1.16211E-01
1.608000E-01,1.43311E+01,1.54541E+01,2.05078E-02
1.608000E-01,1.50635E+01,1.69189E+01,1.16211E-01
1.614000E-01,1.43311E+01,1.57959E+01,2.05078E-02
1.614000E-01,1.50635E+01,1.71631E+01,1.16211E-01
1.620000E-01,1.43311E+01,1.61865E+01,2.05078E-02
1.620000E-01,1.51123E+01,1.73584E+01,1.16211E-01
1.626000E-01,1.43799E+01,1.57471E+01,2.05078E-02
1.626000E-01,1.51123E+01,1.73584E+01,1.06445E-01
1.632000E-01,1.43311E+01,1.54541E+01,3.61328E-02
1.632000E-01,1.50635E+01,1.73096E+01,9.66797E-02
1.638000E-01,1.43311E+01,1.54541E+01,4.39453E-02
1.638000E-01,1.51123E+01,1.64795E+01,9.66797E-02
1.644000E-01,1.43311E+01,1.54541E+01,4.39453E-02
1.644000E-01,1.51123E+01,1.67236E+01,9.66797E-02
1.650000E-01,1.43311E+01,1.56006E+01,4.00391E-02
1.650000E-01,1.50635E+01,1.71631E+01,9.86328E-02
1.656000E-01,1.43311E+01,1.60889E+01,3.02734E-02
1.656000E-01,1.51123E+01,1.73584E+01,9.86328E-02
1.662000E-01,1.43311E+01,1.64795E+01,2.83203E-02
1.662000E-01,1.51123E+01,1.74561E+01,1.10352E-01
1.668000E-01,1.43311E+01,1.56006E+01,2.83203E-02
1.668000E-01,1.50635E+01,1.77002E+01,1.10352E-01
1.674000E-01,1.43311E+01,1.56006E+01,1.85547E-02
1.674000E-01,1.51123E+01,1.77002E+01,1.20117E-01
1.680000E-01,1.43311E+01,1.56494E+01,1.85547E-02
1.680000E-01,1.51123E+01,1.68213E+01,1.20117E-01
1.686000E-01,1.43311E+01,1.57471E+01,3.02734E-02
1.686000E-01,1.50635E+01,1.71143E+01,1.06445E-01
1.692000E-01,1.43311E+01,1.59912E+01,1.85547E-02
1.692000E-01,1.50635E+01,1.75049E+01,1.06445E-01
1.698000E-01,1.43311E+01,1.63818E+01,1.85547E-02
1.698000E-01,1.51123E+01,1.76025E+01,1.06445E-01
1.704000E-01,1.43311E+01,1.59424E+01,2.44141E-02
1.704000E-01,1.51123E+01,1.76025E+01,1.08398E-01
1.710000E-01,1.43799E+01,1.59424E+01,2.63672E-02
1.710000E-01,1.51123E+01,1.76025E+01,1.08398E-01
1.716000E-01,1.43311E+01,1.56494E+01,4.00391E-02
1.716000E-01,1.51123E+01,1.70654E+01,9.86328E-02
1.722000E-01,1.43311E+01,1.56494E+01,4.39453E-02
1.722000E-01,1.51123E+01,1.67725E+01,9.47266E-02
1.728000E-01,1.43799E+01,1.56982E+01,4.19922E-02
1.728000E-01,1.51123E+01,1.71631E+01,9.27734E-02
1.734000E-01,1.43799E+01,1.59424E+01,3.80859E-02
1.734000E-01,1.51123E+01,1.75049E+01,9.86328E-02
1.740000E-01,1.43311E+01,1.64795E+01,2.83203E-02
1.740000E-01,1.51123E+01,1.75537E+01,1.00586E-01
1.746000E-01,1.43311E+01,1.58447E+01,8.78906E-03
1.746000E-01,1.51123E+01,1.75537E+01,1.06445E-01
1.752000E-01,1.43311E+01,1.57959E+01,8.78906E-03
1.752000E-01,1.51123E+01,1.75537E+01,1.06445E-01
1.758000E-01,1.43799E+01,1.56494E+01,1.66016E-02
1.758000E-01,1.51123E+01,1.68213E+01,1.16211E-01
1.764000E-01,1.43311E+01,1.56494E+01,1.66016E-02
1.764000E-01,1.50635E+01,1.67725E+01,1.16211E-01
1.770000E-01,1.43311E+01,1.56982E+01,3.02734E-02
1.770000E-01,1.51123E+01,1.71631E+01,9.08203E-02
1.776000E-01,1.43311E+01,1.59912E+01,1.66016E-02
1.776000E-01,1.51123E+01,1.75537E+01,1.10352E-01
1.782000E-01,1.43311E+01,1.65283E+01,1.66016E-02
1.782000E-01,1.50635E+01,1.76514E+01,1.10352E-01
1.788000E-01,1.43311E+01,1.65283E+01,1.66016E-02
1.788000E-01,1.51123E+01,1.76514E+01,1.10352E-01
1.794000E-01,1.43311E+01,1.57959E+01,1.66016E-02
1.794000E-01,1.51123E+01,1.76025E+01,1.10352E-01
1.800000E-01,1.43311E+01,1.57959E+01,3.61328E-02
1.800000E-01,1.50146E+01,1.72119E+01,8.69141E-02
1.806000E-01,1.43311E+01,1.59912E+01,3.61328E-02
1.806000E-01,1.51123E+01,1.71631E+01,9.08203E-02
1.812000E-01,1.43311E+01,1.60400E+01,3.61328E-02
1.812000E-01,1.51123E+01,1.75537E+01,9.66797E-02
1.818000E-01,1.43799E+01,1.64795E+01,3.61328E-02
1.818000E-01,1.50635E+01,1.77002E+01,9.66797E-02
1.824000E-01,1.43311E+01,1.68213E+01,3.02734E-02
1.824000E-01,1.50146E+01,1.77002E+01,1.02539E-01
1.830000E-01,1.43311E+01,1.55029E+01,1.85547E-02
1.830000E-01,1.50635E+01,1.77002E+01,1.10352E-01
1.836000E-01,1.43311E+01,1.55029E+01,1.85547E-02
1.836000E-01,1.51123E+01,1.76025E+01,1.10352E-01
1.842000E-01,1.43311E+01,1.59424E+01,4.88281E-03
1.842000E-01,1.51123E+01,1.70654E+01,1.08398E-01
1.848000E-01,1.43311E+01,1.59912E+01,4.88281E-03
1.848000E-01,1.50635E+01,1.73096E+01,1.08398E-01
1.854000E-01,1.43799E+01,1.61377E+01,3.80859E-02
1.854000E-01,1.51123E+01,1.77002E+01,8.69141E-02
1.860000E-01,1.43799E+01,1.66260E+01,1.66016E-02
1.860000E-01,1.51123E+01,1.78955E+01,1.06445E-01
1.866000E-01,1.43311E+01,1.69189E+01,1.66016E-02
1.866000E-01,1.51123E+01,1.78955E+01,1.06445E-01
1.872000E-01,1.43311E+01,1.57471E+01,1.85547E-02
1.872000E-01,1.51123E+01,1.78955E+01,1.00586E-01
1.878000E-01,1.43311E+01,1.57471E+01,2.05078E-02
1.878000E-01,1.51123E+01,1.77002E+01,1.00586E-01
1.884000E-01,1.43311E+01,1.57959E+01,3.22266E-02
1.884000E-01,1.51123E+01,1.69189E+01,8.88672E-02
1.890000E-01,1.43311E+01,1.58936E+01,3.80859E-02
1.890000E-01,1.51123E+01,1.72607E+01,8.88672E-02
1.896000E-01,1.43799E+01,1.60889E+01,3.22266E-02
1.896000E-01,1.51123E+01,1.76514E+01,8.69141E-02
1.902000E-01,1.43799E+01,1.65771E+01,2.83203E-02
1.902000E-01,1.51123E+01,1.77490E+01,8.88672E-02
1.908000E-01,1.43311E+01,1.67236E+01,2.24609E-02
1.908000E-01,1.51123E+01,1.77490E+01,9.08203E-02
1.914000E-01,1.43311E+01,1.59912E+01,1.46484E-02
1.914000E-01,1.50635E+01,1.77002E+01,1.06445E-01
1.920000E-01,1.43311E+01,1.59424E+01,1.07422E-02
1.920000E-01,1.51123E+01,1.75537E+01,1.06445E-01
1.926000E-01,1.43311E+01,1.59424E+01,1.07422E-02
1.926000E-01,1.51123E+01,1.70166E+01,1.14258E-01
1.932000E-01,1.43311E+01,1.60400E+01,1.46484E-02
1.932000E-01,1.51123E+01,1.74561E+01,1.14258E-01
1.938000E-01,1.43799E+01,1.63818E+01,3.41797E-02
1.938000E-01,1.50635E+01,1.78467E+01,9.27734E-02
1.944000E-01,1.43311E+01,1.68213E+01,1.46484E-02
1.944000E-01,1.51123E+01,1.78955E+01,1.06445E-01
1.950000E-01,1.43311E+01,1.65771E+01,1.46484E-02
1.950000E-01,1.51123E+01,1.78955E+01,1.06445E-01
1.956000E-01,1.43311E+01,1.60400E+01,1.66016E-02
1.956000E-01,1.51123E+01,1.78467E+01,1.06445E-01
1.962000E-01,1.43311E+01,1.60400E+01,2.83203E-02
1.962000E-01,1.51123E+01,1.73096E+01,1.00586E-01
1.968000E-01,1.43799E+01,1.61377E+01,3.02734E-02
1.968000E-01,1.51123E+01,1.73096E+01,8.88672E-02
1.974000E-01,1.43799E+01,1.63330E+01,3.02734E-02
1.974000E-01,1.51123E+01,1.78467E+01,8.69141E-02
1.980000E-01,1.43799E+01,1.66748E+01,3.22266E-02
1.980000E-01,1.51123E+01,1.80908E+01,8.30078E-02
1.986000E-01,1.43311E+01,1.70654E+01,2.83203E-02
1.986000E-01,1.51123E+01,1.80908E+01,9.08203E-02
1.992000E-01,1.43311E+01,1.61865E+01,2.83203E-02
1.992000E-01,1.50635E+01,1.80908E+01,9.47266E-02
1.998000E-01,1.43311E+01,1.59912E+01,1.66016E-02
1.998000E-01,1.51123E+01,1.77979E+01,1.06445E-01
2.004000E-01,1.43311E+01,1.59912E+01,1.46484E-02
2.004000E-01,1.51123E+01,1.70654E+01,1.06445E-01
2.010000E-01,1.43311E+01,1.60889E+01,8.78906E-03
2.010000E-01,1.51123E+01,1.75049E+01,1.06445E-01
2.016000E-01,1.43311E+01,1.63330E+01,8.78906E-03
2.016000E-01,1.51123E+01,1.78955E+01,1.06445E-01
2.022000E-01,1.43799E+01,1.68701E+01,3.22266E-02
2.022000E-01,1.51123E+01,1.80420E+01,8.49609E-02
2.028000E-01,1.43799E+01,1.61865E+01,1.66016E-02
2.028000E-01,1.51123E+01,1.80420E+01,1.06445E-01
2.034000E-01,1.43311E+01,1.61377E+01,1.66016E-02
2.034000E-01,1.51123E+01,1.80420E+01,1.06445E-01
2.040000E-01,1.43311E+01,1.61377E+01,1.85547E-02
2.040000E-01,1.51123E+01,1.71143E+01,1.06445E-01
2.046000E-01,1.43799E+01,1.61865E+01,2.83203E-02
2.046000E-01,1.51123E+01,1.72607E+01,9.08203E-02
2.052000E-01,1.43799E+01,1.61865E+01,3.02734E-02
2.052000E-01,1.51123E+01,1.77490E+01,8.30078E-02
2.058000E-01,1.43799E+01,1.66260E+01,3.02734E-02
2.058000E-01,1.51123E+01,1.80908E+01,8.49609E-02
2.064000E-01,1.43799E+01,1.70654E+01,3.22266E-02
2.064000E-01,1.50635E+01,1.80908E+01,8.69141E-02
2.070000E-01,1.43799E+01,1.63818E+01,3.02734E-02
2.070000E-01,1.51123E+01,1.80420E+01,8.88672E-02
2.076000E-01,1.43799E+01,1.63330E+01,1.85547E-02
2.076000E-01,1.51123E+01,1.79932E+01,9.47266E-02
2.082000E-01,1.43799E+01,1.62354E+01,1.26953E-02
2.082000E-01,1.51123E+01,1.73096E+01,9.66797E-02
2.088000E-01,1.43311E+01,1.62354E+01,6.83594E-03
2.088000E-01,1.51123E+01,1.76514E+01,1.06445E-01
2.094000E-01,1.43311E+01,1.65283E+01,6.83594E-03
2.094000E-01,1.51123E+01,1.80420E+01,1.10352E-01
2.100000E-01,1.43311E+01,1.69189E+01,1.07422E-02
2.100000E-01,1.51123E+01,1.81885E+01,1.10352E-01
2.106000E-01,1.43311E+01,1.70166E+01,2.24609E-02
2.106000E-01,1.51123E+01,1.81885E+01,9.08203E-02
2.112000E-01,1.43799E+01,1.60889E+01,1.07422E-02
2.112000E-01,1.51123E+01,1.81396E+01,1.00586E-01
2.118000E-01,1.43799E+01,1.60889E+01,1.07422E-02
2.118000E-01,1.51123E+01,1.77490E+01,1.00586E-01
2.124000E-01,4.61426E+00,1.62842E+01,-1.72852E-01
2.124000E-01,1.51123E+01,1.73584E+01,1.80664E-01
2.130000E-01,4.61426E+00,1.62842E+01,-1.72852E-01
2.130000E-01,1.51123E+01,1.78467E+01,1.80664E-01
2.136000E-01,4.61426E+00,1.66748E+01,-1.12305E-01
2.136000E-01,5.34668E+00,1.81396E+01,1.66016E-02
2.142000E-01,4.66309E+00,1.71631E+01,-1.27930E-01
2.142000E-01,5.39551E+00,1.82373E+01,-3.61328E-02
2.148000E-01,4.66309E+00,1.63818E+01,-1.43555E-01
2.148000E-01,5.44434E+00,1.82373E+01,-6.73828E-02
2.154000E-01,4.71191E+00,1.59424E+01,-1.65039E-01
2.154000E-01,5.44434E+00,1.79932E+01,-8.88672E-02
2.160000E-01,4.71191E+00,1.59424E+01,-1.80664E-01
2.160000E-01,5.49316E+00,1.71143E+01,-9.47266E-02
2.166000E-01,4.71191E+00,1.59424E+01,-1.80664E-01
2.166000E-01,5.49316E+00,1.69678E+01,-9.47266E-02
2.172000E-01,4.71191E+00,1.59424E+01,-1.90430E-01
2.172000E-01,5.49316E+00,1.73584E+01,-9.66797E-02
2.178000E-01,4.76074E+00,1.62354E+01,-1.90430E-01
2.178000E-01,5.49316E+00,1.75049E+01,-1.00586E-01
2.184000E-01,4.71191E+00,1.63818E+01,-1.90430E-01
2.184000E-01,5.44434E+00,1.76514E+01,-1.00586E-01
2.190000E-01,4.71191E+00,1.59424E+01,-1.86523E-01
2.190000E-01,5.44434E+00,1.76514E+01,-1.14258E-01
2.196000E-01,4.71191E+00,1.56006E+01,-1.94336E-01
2.196000E-01,5.49316E+00,1.73584E+01,-1.08398E-01
2.202000E-01,4.71191E+00,1.56006E+01,-1.94336E-01
2.202000E-01,5.49316E+00,1.66260E+01,-1.08398E-01
2.208000E-01,4.71191E+00,1.56006E+01,-1.92383E-01
2.208000E-01,5.49316E+00,1.66260E+01,-1.10352E-01
2.214000E-01,4.71191E+00,1.56494E+01,-1.82617E-01
2.214000E-01,5.49316E+00,1.70166E+01,-1.24023E-01
2.220000E-01,4.76074E+00,1.60400E+01,-1.82617E-01
2.220000E-01,5.49316E+00,1.71631E+01,-1.25977E-01
2.226000E-01,4.76074E+00,1.61865E+01,-1.74805E-01
2.226000E-01,5.49316E+00,1.71631E+01,-1.29883E-01
2.232000E-01,4.76074E+00,1.54053E+01,-1.74805E-01
2.232000E-01,5.49316E+00,1.73096E+01,-1.29883E-01
2.238000E-01,4.76074E+00,1.52588E+01,-1.78711E-01
2.238000E-01,5.49316E+00,1.73096E+01,-1.18164E-01
2.244000E-01,4.76074E+00,1.52588E+01,-1.86523E-01
2.244000E-01,5.49316E+00,1.64795E+01,-1.10352E-01
2.250000E-01,4.76074E+00,1.53076E+01,-1.86523E-01
2.250000E-01,5.49316E+00,1.63818E+01,-1.10352E-01
2.256000E-01,4.76074E+00,1.54053E+01,-1.86523E-01
2.256000E-01,5.49316E+00,1.67725E+01,-9.66797E-02
2.262000E-01,4.76074E+00,1.57471E+01,-1.84570E-01
2.262000E-01,5.44434E+00,1.69189E+01,-9.66797E-02
2.268000E-01,4.76074E+00,1.56982E+01,-1.84570E-01
2.268000E-01,5.44434E+00,1.69189E+01,-9.86328E-02
2.274000E-01,4.71191E+00,1.50635E+01,-1.82617E-01
2.274000E-01,5.44434E+00,1.67725E+01,-9.86328E-02
2.280000E-01,4.71191E+00,1.47217E+01,-1.82617E-01
2.280000E-01,5.49316E+00,1.63818E+01,-9.86328E-02
2.286000E-01,4.71191E+00,1.46729E+01,-1.82617E-01
2.286000E-01,5.49316E+00,1.59424E+01,-1.00586E-01
2.292000E-01,4.76074E+00,1.46729E+01,-1.82617E-01
2.292000E-01,5.49316E+00,1.57471E+01,-1.02539E-01
2.298000E-01,4.71191E+00,1.47217E+01,-1.74805E-01
2.298000E-01,5.49316E+00,1.60400E+01,-1.00586E-01
2.304000E-01,4.66309E+00,1.51123E+01,-2.29492E-01
2.304000E-01,5.49316E+00,1.62354E+01,-5.17578E-02
2.310000E-01,4.66309E+00,1.54053E+01,-2.29492E-01
2.310000E-01,5.49316E+00,1.62354E+01,-5.17578E-02
2.316000E-01,4.66309E+00,1.44775E+01,-1.63086E-01
2.316000E-01,5.49316E+00,1.62354E+01,-1.04492E-01
2.322000E-01,4.71191E+00,1.42822E+01,-1.61133E-01
2.322000E-01,5.44434E+00,1.60889E+01,-1.02539E-01
2.328000E-01,4.71191E+00,1.41357E+01,-1.70898E-01
2.328000E-01,5.44434E+00,1.53564E+01,-9.27734E-02
2.334000E-01,4.71191E+00,1.41357E+01,-1.72852E-01
2.334000E-01,5.44434E+00,1.51611E+01,-9.27734E-02
2.340000E-01,4.66309E+00,1.41846E+01,-1.72852E-01
2.340000E-01,5.44434E+00,1.54541E+01,-8.10547E-02
2.346000E-01,4.66309E+00,1.43799E+01,-1.70898E-01
2.346000E-01,5.44434E+00,1.56982E+01,-8.10547E-02
2.352000E-01,4.71191E+00,1.47705E+01,-1.63086E-01
2.352000E-01,5.44434E+00,1.57471E+01,-8.30078E-02
2.358000E-01,4.71191E+00,1.48682E+01,-1.63086E-01
2.358000E-01,5.44434E+00,1.57471E+01,-8.49609E-02
2.364000E-01,4.71191E+00,1.39404E+01,-1.63086E-01
2.364000E-01,5.44434E+00,1.57471E+01,-8.49609E-02
2.370000E-01,4.71191E+00,1.38916E+01,-1.65039E-01
2.370000E-01,5.44434E+00,1.56006E+01,-8.49609E-02
2.376000E-01,4.66309E+00,1.38916E+01,-1.65039E-01
2.376000E-01,5.44434E+00,1.49658E+01,-8.49609E-02
2.382000E-01,4.66309E+00,1.39893E+01,-1.49414E-01
2.382000E-01,5.44434E+00,1.49658E+01,-9.47266E-02
2.388000E-01,4.71191E+00,1.39893E+01,-1.47461E-01
2.388000E-01,5.44434E+00,1.52588E+01,-1.00586E-01
2.394000E-01,4.71191E+00,1.42334E+01,-1.43555E-01
